,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_jeffreestar
143,youtube#playlistItem,C6vFPimQfcaixUG1hMsBTtI0xi0,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLlhPeVhOOVNnVGw0,2018-07-17T18:58:46Z,UCkvK_5omS-42Ovgah8KRKtg,FULL FACE OF BRANDS THAT HATE ME,"HEY EVERYONE... Welcome BACK to my channel. In today's video I'm doing a full face of makeup of mostly brands that HATE me or took me off of their PR lists... I get so many questions about why I don't review or use brands like Too Faced Cosmetics or Kat Von D... I have a  long history with some brands or owners that a lot of you don't know about. I address ALOT of topics and hopefully give you guys a better insight of what's been going on... AND THE REAL TEA?? Watch and hear my unfiltered thoughts about the makeup industry.  WANT MORE?? 💳 WATCH me TEST OUT $3,500 OF NEW MAKEUP AT SEPHORA ▷ https://bit.ly/2Kqr6jK  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  JACKET BY: MOSCHINO  WATCH MORE VIDEOS...................❤️  🔥 WATCH ME READING MY BOYFRIEND’S DM’S IN ASMR ▷ https://bit.ly/2KunzBg  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Retrovision ► ”Cake” - https://www.youtube.com/watch?v=TEAoPiZWnsQ (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,142,youtube#video,XOyXN9SgTl4,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-07-17,45206278
144,youtube#playlistItem,GgBWYwcLtW_DzhzUSYVXOAgNviE,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLnBpeEE3N2hZdGVF,2018-07-10T18:48:48Z,UCkvK_5omS-42Ovgah8KRKtg,THE NORVINA PALETTE... Is It Jeffree Star Approved??,"HEY EVERYONE... Welcome BACK to another first impressions video! Today I'm testing out the much talked about NORVINA eyeshadow palette from Anastasia Beverly Hills! The color story really intrigued me so I tried to use as many shades as possible in my review today! What is the formula like?? Is it Jeffree Star Approved?? Watch me create a look and swatch the entire palette.. and find out xoxo  WANT MORE?? 💳 WATCH me TEST OUT $3,500 OF NEW MAKEUP AT SEPHORA ▷ https://bit.ly/2Kqr6jK  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  DRESS BY: BALMAIN  WATCH MORE VIDEOS...................❤️  🔥 WATCH ME READING MY BOYFRIEND’S DM’S IN ASMR ▷ https://bit.ly/2KunzBg  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ►Raven & Kreyn ► ”Biscuit” - https://www.youtube.com/watch?v=TEAoPiZWnsQ (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,143,youtube#video,pixA77hYteE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-07-10,4670576
145,youtube#playlistItem,EUD5Rnmf2ScT6PvvAdPTzepGwGc,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLjRHRERqdHhzWXNJ,2018-07-07T18:01:30Z,UCkvK_5omS-42Ovgah8KRKtg,"TRYING $3,000 OF NEW DIOR MAKEUP... MY FACE IS QUAKING","HEY EVERYONE... Welcome BACK to another first impressions video! Today I'm filming all the way from Punta Cana in the gorgeous Dominican Republic where I'm gonna test out the entire new DIOR Backstage makeup collection! Inspired by runway shows this collection has so many products, including a new Backstage Foundation, highlighter and contour palettes, and new lip products.. I give them a 10 hour wear test through the DR humidity and see if they REALLY do they claim! What is Jeffree Star Approved and what flopped?? Watch and find out!  WANT MORE?? 💳 WATCH me TEST OUT $3,500 OF NEW MAKEUP AT SEPHORA ▷ https://bit.ly/2Kqr6jK  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  Outfit by: CHANEL Boots by: DIOR   WATCH MORE VIDEOS...................❤️  🔥 WATCH ME READING MY BOYFRIEND’S DM’S IN ASMR ▷ https://bit.ly/2KunzBg  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Kozah  ► ”Travel Again” - https://www.youtube.com/watch?v=TEAoPiZWnsQ (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,144,youtube#video,4GDDjtxsYsI,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-07-07,6383905
146,youtube#playlistItem,r7hb38Do_QXASK_QtvPp14iEC2Q,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLm91T1V5aVRDUFdF,2018-07-04T17:04:09Z,UCkvK_5omS-42Ovgah8KRKtg,UNBOXING MY TACO BELL PR PACKAGE… OMG!!!,"HEY EVERYONE... Welcome BACK to my channel! I never knew today would come but I finally got a PR package from my favorite fast food, TACO BELL!!! I know most of you have seen beauty guru's film videos unboxing free makeup and PR from brands but I'm switching it up today and unboxing my first ever Taco Bell PR box... Should I retire now?? haha Of course before we unbox, Nathan and I had to go get the new Watermelon Freezes and some food to celebrate!  WANT MORE?? 🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  FOLLOW NATHAN ON INSTAGRAM: https://www.instagram.com/datschwandt/  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  Outfit by: GUCCI Shoes by: BALENCIAGA   WATCH MORE VIDEOS...................❤️  🔥 WATCH ME READING MY BOYFRIEND’S DM’S IN ASMR ▷ https://bit.ly/2KunzBg  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Kozah  ► ”Travel Again” - https://www.youtube.com/watch?v=TEAoPiZWnsQ (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,145,youtube#video,ouOUyiTCPWE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-07-04,7531957
147,youtube#playlistItem,HsJ31zqhO01uM5lifpS0LpgPMAs,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLlBzMnhWWE1HUTBJ,2018-07-01T16:53:50Z,UCkvK_5omS-42Ovgah8KRKtg,FENTY BEAUTY MOROCCAN SPICE PALETTE… HIT OR MISS?!,"HEY EVERYONE.. Welcome BACK to another makeup review! Today I'm testing out the brand new Fenty Beauty Moroccan Spice collection! It includes a new eyeshadow palette, eye primer, a few makeup brushes and Rihanna's version of a liquid liner called FLY LINER. Watch me create a eye look with these products and find out which products are Jeffree Star Approved!  WANT MORE?? 🍭 Watch my review on the FENTY BEAUTY BODY LAVA ▷ https://bit.ly/2HtdRtp  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  JACKET BY: BALMAIN MASCARA: MILK MAKEUP - KUSH mascara - https://seph.me/2KlP8fP HIGHLIGHT: Jeffree Star Cosmetics - 'Sarcophagus' Skin Frost™ from the 24KARAT Pro Palette - https://bit.ly/2gp1ZOA SETTING SPRAY: Urban Decay - All Nighter - https://seph.me/2wYskJ4 LIPSTICK/LINER BY: KKW Beauty - Nude 1 crème lipstick + liner   WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► WATEVA ► ”Ber Zer Ker” - https://www.youtube.com/watch?v=pIzq5BmcKF4 (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,146,youtube#video,Ps2xVXMGQ0I,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-07-01,3172482
148,youtube#playlistItem,2ViXa0_9dk3IEycMHkdF2XMLBjA,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLk5ONXNKTmY4dlVn,2018-06-27T17:19:26Z,UCkvK_5omS-42Ovgah8KRKtg,$14.99 DRUGSTORE BRONZER VS. $85.00 LA MER BRONZER,"HEY EVERYONE.. Welcome BACK to another makeup battle! Today I'm testing out the legendary drugstore Butter Bronzer from Physicians Formula VS. the new LA MER The Bronzing powder which retails for $85! After doing a first impressions of each product, I do a wear test and go to downtown Grand Rapids for some dinner and pinball! Now that Michigan is my second home, I'll be doing a lot more filming when I'm here! Let me know what bronzer YOU liked best on me in the comment section!! LOVE YOU XO  WANT MORE? 💄WATCH MY $9.00 DRUGSTORE FOUNDATION VS. $125 FOUNDATION REVIEW ▷ https://bit.ly/2twEEjv  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Retrovision ► ”Cake” - https://www.youtube.com/watch?v=n3VO9FnueHI (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,147,youtube#video,NN5sJNf8vUg,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-27,4615366
149,youtube#playlistItem,_Kzg_JhhLTASqO-XtxJXvKm_N8w,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLm9mcVdNa184NE5F,2018-06-25T16:38:06Z,UCkvK_5omS-42Ovgah8KRKtg,DOING OUR MAKEUP IN LINE AT TANACON,HEY EVERYONE... Welcome BACK to my channel! Today my best friend and makeup queen Lipstick Nick is back to create a makeup tutorial from the Jeffree Star Cosmetics THIRSTY palette! We talk about everything from makeup advice to drama in the beauty community. Hope you love this look!!! And THANK YOU to everyone who made Thirsty sell out so fast!! I have the best subscribes in the world!!! PS. Nicole and I decided half way into filming that we would go an Instagram Live so excuse my annoying phone in front of us for some of the tutorial haha   🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  👠 GET TICKETS TO THE BEHIND THE BRUSH TOUR: http://www.lipsticknick.com/tour FOLLOW NICOLE ON IG: https://www.instagram.com/lipsticknick/  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Clarx ► ”Zig Zag” - https://www.youtube.com/watch?v=CLEWmT_8ppM (courtesy of NoCopyrightSounds),jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,148,youtube#video,ofqWMk_84NE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-25,2146349
150,youtube#playlistItem,PIwhBmfMnDK_XWeFit8zgF_0egw,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLllnWUhGNGhDdEtr,2018-06-22T17:00:36Z,UCkvK_5omS-42Ovgah8KRKtg,"FULL FACE USING $3,500 OF NEW MAKEUP AT SEPHORA","HEY EVERYONE! Welcome BACK to another first impressions video where I try out a bunch of new makeup and see what's a HIT and what's a MISS. Today I drive to Sephora and try and buy all of the new launches that recently hit for summer! There are SO many brands putting out product I figured I'd just test out everything in one video and do a full face first impressions. Today's video is in partnership with GLAMGLOW! PS. Don't forget to enter our giveaway below! After you watch, let me know what products you loved or hated!  🔥THE GIVEAWAY WINNERS WERE ANNOUNCED ON MY SNAPCHAT & TWITTER!!!  Grand prize went to: @tialovesseven  The 4 runner up winners are: @sunriseb_ @mizzqueeny4you @SanDiegoChick92 & @J_N_icole  💜 INSTAMUD BY GLAMGLOW is available now on GLAWGLOW.com and at SEPHORA! - http://bit.ly/JeffreeINSTAMUD  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  OUTFIT BY: Gucci  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Foria ► ”Break Away” - https://www.youtube.com/watch?v=UkUweq5FAcE (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,149,youtube#video,YgYHF4hCtKk,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-22,14065376
151,youtube#playlistItem,g0VnB8K3rLBYPS7tAwOBVpUPPVE,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmtaX003MEN0RVJV,2018-06-20T17:32:58Z,UCkvK_5omS-42Ovgah8KRKtg,Reading My Boyfriend's DM's In ASMR | Jeffree Star,"HEY EVERYONE... SHHHHH... Today I'm filming my second ASMR video!! After the first one where I read mean comments, I thought before I did Part 2, I wanted to switch it up and try something that has never been done before on YouTube. Reading my boyfriend's DM's... in ASMR! I asked Nathan to give me his phone and then I went through and picked my favorites... We both get crazy messages every day from people so here is glimpse into that side of social media.   😱 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH GARRETT WATTS DO MY MAKEUP ▷ https://bit.ly/2M7Jx9j  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,150,youtube#video,kZ_M70CtERU,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-20,15583331
152,youtube#playlistItem,IY2nxUXVZWUJEJz2pRO-qmIjw_g,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLm44d3U2eTNCYlFF,2018-06-17T18:00:47Z,UCkvK_5omS-42Ovgah8KRKtg,GARRETT WATTS DOES MY MAKEUP,"HEY EVERYONE! Today every beauty guru is retiring because Garrett Watts is here to take the crown. I've gotten my makeup done by A-List celebrity makeup artists, all the way to my personal trainer.. But today takes the cake!!! Garrett is the sweetest and on his birthday he decided to come over and paint my face.. it was time for a new look! What do you guys think?? I think I love Garrett's laugh ALMOST as much as the look!   Subscribe to Garrett's channel: https://bit.ly/2MzuhTH Watch Garret try and follow a Jeffree Star makeup tutorial: https://bit.ly/2yle4hW  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  👠 GET TICKETS TO THE BEHIND THE BRUSH TOUR: http://www.lipsticknick.com/tour  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  JACKET BY: Gucci LIPSTICK WORN: Jeffree Star Cosmetics - 'Nathan' & '(818)'' velour liquid lipstick - https://bit.ly/2t2rSJk  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READY MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Elektronomia ► ""Summersong 2018” - https://www.youtube.com/watch?v=MJ80s_-MMSA  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,151,youtube#video,n8wu6y3BbQE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-17,10413005
153,youtube#playlistItem,VQkpjnnVZuCby7FzSWUkW6u3xhY,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLlAxNDRNX3BOSEpn,2018-06-15T17:16:07Z,UCkvK_5omS-42Ovgah8KRKtg,EDGES SNATCHED.. COLOURPOP NO FILTER FOUNDATION & FACE POWDER REVIEW,"HEY EVERYONE... Welcome BACK to another first impressions video! Today I'm testing out the highly anticipated ColourPop NO FILTER foundation & setting powder! This foundation retails for only $12.00 and is supposed to be a natural matte finish with medium coverage. I've tried ALOT of foundations on my channel and this one shocked me... Watch and see if it's Jeffree Star Approved or nah! Let me know your thoughts on how it looked on me down below!!  🍊 SHOP THE THIRSTY PALETTE & SUMMER COLLECTION: http://bit.ly/2t2rSJk  👠 GET TICKETS TO THE BEHIND THE BRUSH TOUR: http://www.lipsticknick.com/tour  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  ROBE BY: Versace LIPSTICK WORN: Jeffree Star Cosmetics - 'Soft Serve' velour liquid lipstick - https://bit.ly/2t2rSJk  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READY MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► Glude ► ""Dreamers” - https://www.youtube.com/watch?v=AqPQZTx5bbk  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,152,youtube#video,P144M_pNHJg,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-15,5655989
154,youtube#playlistItem,1t7DgMDKtUDuw2e9f4Ek2KRDXcw,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmZtVm5FT043VVhN,2018-06-13T17:25:36Z,UCkvK_5omS-42Ovgah8KRKtg,THE TRUTH ABOUT WORKING AT MAC... HONEST GRWM feat. LIPSTICKNICK,"HEY EVERYONE.. Welcome BACK to my channel! Today I invited one of my best friends over to play in makeup. Nicole AKA LipstickNick is such an amazing artist and we have been friends and working together for years. She did my makeup for the first ever Jeffree Star Cosmetics photoshoot and we continue to work closely on every campaign we do! I'm blessed to have her in my life and I want you guys to get to know her more! She's usually painting me or teaching classes around the world but today we sit down and spill the tea on our pasts, how we met and so many good stories. Thanks for watching! LOVE + LIPSTICK  👠 GET TICKETS TO THE BEHIND THE BRUSH TOUR: http://www.lipsticknick.com/tour FOLLOW NICOLE ON IG: https://www.instagram.com/lipsticknick/  💦 WATCH THE THIRSTY & SUMMER 18 JEFFREE STAR COSMETICS REVEAL ▷ https://bit.ly/2JmOXQk   🔮 *SHOP* THE NEW #JeffreeStarCosmetics LIQUID LIPSTICKS: https://bit.ly/29dat6T  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  PRODUCTS USED: TATCHA - The Silk Canvas - https://seph.me/2Fy5HlN Benefit Cosmetics - The POREfessional Primer - https://seph.me/2eEmMic The Creme Shop - Rose Water Double-Action Toner Mist Infused Hydraspritz - https://bit.ly/2JBnPO8 Morphe Brushes - M439 brush - https://bit.ly/1QpxRyt La Prairie - Skin Caviar Foundation Makeup Revolution - Conceal & Define concealer - https://bit.ly/2DMjzUi The Creme Shop - The Edgy Blending sponge - https://bit.ly/2JDCGDT Chanel - Nature Finish setting powder Benefit Cosmetics - Hoola bronzer Jeffree Star Cosmetics - 'Safe Word' from Androgyny palette - https://bit.ly/2JNL2fC Benefit Cosmetics - Gimme Brow - https://seph.me/2Ay1JCR Jeffree Star Cosmetics - Supreme Frost™ highlighter (launching soon!) Jeffree Star Cosmetics - Thirsty eyeshadow palette - http://bit.ly/2t2rSJk Benefit Cosmetics - Roller Lash mascara - https://seph.me/2yzw6sQ NuBounsom - Serengeti 3D Silk lashes - https://bit.ly/2d35gm7 Jeffree Star Cosmetics - Velour Liquid Lipstick shades: Soft Serve, Coral Fixation, (818) - http://bit.ly/2t2rSJk Jeffree Star Cosmetics - 'Grape Soda' Velour Lip Scrub Jeffree Star Cosmetics - 'Sarcophagus' Skin Frost™ from 24 Karat Pro Palette - https://bit.ly/2uK3fo1 Urban Decay - All Nighter setting spray - https://seph.me/2t2CIhu  WATCH MORE VIDEOS...................❤️  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READY MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  🔮 GUCCI MADE ME PINK CUSTOM LUGGAGE  ► http://bit.ly/2DhuKVL  💄 RED HOT BLOOD SUGAR MAKEUP TUTORIAL  ► http://bit.ly/2BzPHth  MUSIC: ► 2SCOOPS  ► ""Donuts” - https://www.youtube.com/watch?v=AqPQZTx5bbk  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,153,youtube#video,fmVnEON7UXM,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2018-06-13,3862246
